processed_text,1-FR,2-GI,3-PI,4-DM,5-EDTRB,6-RE
dear lana terimakasih atas pertanyaannya epilepsi adalah penyakit di mana penderita nya bisa mengalami kejang secara berulang penyebab pasti dari epilepsi belum diketahui secara pasti namun bisa juga diakibatkan oleh adanya kerusakan pada otak pengobatan dari epilepsi sendiri memiliki tujuan untuk mengurangi frekuensi menghentikan dan mencegah terjadinya kejang pengobatan anti kejang juga harus dikonsumsi secara rutin hingga didapatkan bebas kejang minimal tahun kemudian akan dilakukan penurunan dosis secara bertahap hingga penghentian obat namun hal ini tetap dalam pengawasan dokter spesialis saraf dikarenakan masih ada kemungkinan terjadinya bangkitan kejang baiknya anda saat ini melakukan kontrol ulang dengan dokter yang merawat anda sehingga dapat dilakukan evaluasi mengenai kondisi anda saat ini sehingga bisa diberikan pengobatan yang tepat dan sesuai dengan kondisi anda sekian informasi yang dapat kami sampaikan semoga informasi ini dapat bermanfaat untuk mengatasi keluhan anda dr taneya putri zahra,1,0,1,1,1,0
hai kiki patmawati terima kasih atas pertanyaannya di alodokter jenis sakit kepala ada bermacam macam antara lain migrain yaitu nyeri kepala berdenyut dan biasanya hanya satu sisi kepala cluster yaitu nyeri kepala berulang yang biasanya ditandai dengan mata berair tension yaitu nyeri kepala yang terasa seperti ada tali yang mengikat kencang atau tertimpa beban berat leher kaku bisa disebabkan oleh gangguan pada jaringan sekitar leher yaitu otot dan ligamen leher tulang dan sendi selain itu leher kaku juga biasanya merupakan keluhan yang sering dikeluhkan oleh penderita hipertensi leher kaku biasanya dapat hilang dengan sendirinya dalam waktu hari hingga minggu namun leher kaku dapat merupakan gejala yang serus bila kaku leher menetap sangat lama dan disertai dengan gejala lain seperti demam tinggi berat badan turun drastis ada gangguan fungsi saraf sulit bergerak buang air terus menerus kejang pembengkakan dan tanda peradangan lainnya bila mengalami ini sebaiknya segera ke dokter tenggorokan berdahak merupakan salah satu tanda dari adanya peradangan pada bagian tenggorokan bisa jadi dari naiknya asam lambung yang kemudian mengiritasi tenggorokan atau adanya infeksi mikroorganisme bakteri atau virus di tenggorokan untuk mengetahui diagnosis dan penyebab pasti sebaiknya konsultasikan ke dokter atau dokter spesialis saraf sekian semoga membantu,1,0,1,1,1,0
halo faujiah terimakasih atas pertanyaannya untuk alodokter beberapa minggu pertama setelah bayi dilahirkan bayi harus disusui setidaknya setiap jam atau sesuai kebutuhan bayi karena beberapa alasan lambung bayi masih sangat kecil dan tidak bisa menampung banyak susu sehingga bayi sangat cepat lapar produksi susu belum stabil sehingga belum tentu dapat mencukupi kebutuhan bayi hingga bayi kenyang menyusui bayi setiap jam sebaiknya dilakukan pada bulan pertama setelah bulan produksi asi biasanya sudah lebih stabil dan sudah banyak bayi sudah bisa minum dengan baik dan muatan lambungnya juga sudah lebih besar sehingga anda bisa mulai menyusui bayi lebih jarang setiap jam dan semakin besar bayi adan dapat menyusui dengan jarak yang semakin panjang meskipun demikian anda tetap direkomendasikan untuk menyusui sesuai kebutuhan bayi saja on demand kadang ada bayi yang lebih cepat lapar meski sudah berusia di atas bulan sehingga sebaiknya anda tetap menyusui bayi anda bila bayi anda lapar sekian informasi dari saya semoga cukup menjawab dr irna cecilia,1,0,1,0,1,0
alo terimakasih atas pertanyaannya imunisasi pada bayi penting diberikan untuk membuatnya lebih kebal terhadap beberapa jenis penyakit infeksius jika saat ini bayi anda berusia bulan hari maka sewajarnya ia sudah mendapatkan beberapa jenis imunisasi seperti hepatitis b polio bcg dpt hib beberapa imunisasi tambahan seperti pcv dan rotavirus terkait kondisi yang anda sampaikan kesalahan dalam melakukan prosedur imunisasi seperti yang bidan lakukan terhadap bayi anda bisa jadi berbahaya bisa juga tidak apabila saat penyuntikan pertama kali spuit suntikan dalam kondisi kosong dan tidak disuntikkan apapun termasuk udara lantas sebelum menyuntikkan vaksin spuit dan jarumnya pun diganti dengan yang baru seringnya kondisi tidaklah berbahaya namun hanya akan membuat bayi tidak nyaman sebab harus disuntik lebih dari kali sebaliknya jika saat penyuntikan pertama kali sempat tersuntik spuit yang berisi udara cukup banyak maka udara ini bisa masuk ke pembuluh darah dan menyebabkan emboli yang berisiko fatal selain itu jika untuk menyuntikkan vaksin spuit dan jarum yang digunakan sama dengan yang sudah disuntikkan sebelumnya maka bayi anda berisiko mengalami infeksi tentu tanpa mengetahui detail kondisi yang dialami bayi anda bukan wewenang kami untuk menilai apakah prosedur yang bidan tersebut lakukan sebelumnya sudah tepat atau belum namun seringnya jika bayi anda tidak mengalami keluhan apapun usai kejadian tersebut besar kemungkinan kondisinya tidak berbahaya sebaliknya jika bayi anda mengalami keluhan yang mengganggu lebih aman anda periksakan ia langsung ke dokter atau dokter anak supaya mendapat penanganan ya lain kali agar kesehatan bayi anda lebih terjaga baiknya anda percayakan imunisasinya pada tenaga medis yang kompeten seperti dokter atau dokter anak ya semoga membantu,1,0,1,1,1,0
alo terimakasih atas pertanyaannya benjolan di kepala anak sehabis terjatuh bisa merujuk pada kondisi yang ringan seperti bengkak kulit biasa atau juga yang lebih serius seperti hematoma retak atau patah tulang dan sebagainya biasanya benjolan yang berbahaya tidak akan muncul sendiri melainkan akan juga membuat anak mengalami nyeri hebat muntah muntah kurang aktif rewel bahkan kejang atau menurun kesadarannya pertanyaannya apakah anak anda juga mengalami tanda tanda bahaya tersebut jika tidak benjolan di kepalanya besar kemungkinan tidak berbahaya dan bisa membaik dengan kompres hangat area yang benjol jangan ditekan tekan berlebihan tingkatkan kebersihan diri anak termasuk dengan memandikan dan mencuci rambutnya secara teratur biarkan anak banyak beristirahat jangan menindih sisi kepala yang benjol jangan sembarangan memberi anak obat tanpa saran dokter sebaliknya jika muncul tanda tanda bahaya sebagaimana yang telah kami sebutkan di atas lebih aman anda periksakan langsung anak anda ke dokter atau dokter anak supaya dievaluasi dan ditangani dengan baik ya jika menduga ada kondisi yang serius bisa jadi nantinya dokter mengarahkan anak anda agar menjalani pemeriksaan rontgen ct scan atau mri semoga membantu,1,1,1,1,1,0
halo jika memang sudah terinfeksi hiv gejala yang muncul ketika masih hiv fase awal salah satunya adalah ruam biasanya ruam ini muncul sementara ruam yang timbul pun bervariasi bentuknya diantaranya seperti bercak kemerahan bisul bentol dan lain sebagainya selain ruam pada tubuh gejala lain yang biasanya muncul pada fase awal hiv antara lain demam tenggorokan sakit badan lemas nyeri otot dan sendi penurunan berat badan diare pembengkakan pada kelenjar getah bening anda bisa mencurigai terinfeksi hiv jika sebelumnya anda memiliki riwayat sebagai berikut ult li style ext align left ugt hubungan seksual bebas ult li style ext align left ugt penggunaan jarum suntik bersamaan misalnya dalam penggunaan narkotika ult li style ext align left ugt penggunaan tattoo yang tidak terjamin keamanannya ult li style ext align left ugt adanya kondisi klinis yang dicurigai penurunan daya tahan tubuh untuk lebih pastinya sebaiknya anda konsultasikan lebih lanjut ke dokter spesialis penyakit dalam anda juga bisa melakukan konseling ke poli vct terdekat jika ingin melakukan pemeriksaan antibodi hiv semoga informasi ini membantu dr mesha,1,0,1,0,1,0
halo stmmi tanda tanda kehamilan dibagi menjadi jenis yaitu tanda tidak pasti hamil berhentinya siklus menstruasi mual dan muntah sering bak payudara membesar kulit hidung pipi dahi puting menghitam sulit bab varises tanda kemungkinan hamil pemeriksaan oleh tenaga kesehatan ditemukan tanda hegar tanda piskacek tanda braxton hicks tanda ballotement dan tanda chadwick terabanya bagian tubuh janin hasil testpack tanda pasti hamil gerakan janin dan denyut jantung janin melalui usg apakah saat ini anda masih mengkonsumsi antibiotik dan anti jamur dari dokter beberapa antibiotik dan anti jamur memiliki efek samping mual dan muntah hingga meriang saat pengobatan keputihan akibat infeksi seperti yang anda alami disarankan agar anda tidak berhubungan intim dahulu hingga pengobatan selesai hubungan intim dengan senggama terputus tidak menjamin untuk pencegahan kehamilan pada senggama terputus sperma tetap ada yang terkandung di dalam cairan sebelum ejakulasi keterlambatan haid dapat disebabkan oleh kehamilan stress kecemasan perubahan berat badan secara drastis masalah tiroid dan masalah medis pada organ reproduksi untuk mengetahui apakah anda hamil tidak anda dapat mencoba melakukan tes sederhana dengan test pack test pack dapat mulai dilakukan hari setelah berhubungan patuhi cara penggunaan testpack apabila testpack negatif tapi anda belum haid lakukan testpack ulang dan pastikan anda mematuhi tata cara penggunaan testpack dengan benar apabila hasil testpack positif sebaiknya anda berkonsultasi ke dokter kandungan agar dapat dilakukan usg untuk mengetahui tanda pasti hamil berikut informasi yang dapat anda baca untuk menambah wawasan testpack terlambat haid tanda tanda hamil terimakasih dan semoga membantu dr devika yuldharia,1,1,1,1,1,0
halo terima kasih atas pertanyaan yang disampaikan ke alodokter kami dapat memahami kekhawatiran yang anda rasakan gejala demam yang disertai keluhan badan pegal pegal dapat disebabkan oleh beberapa kemungkinan yang tersering antara lain common cold dikenal pula dengan istilah selesma yakni infeksi virus pada saluran napas atas keluhan berupa demam bersin bersin hidung tersumbat badan pegal pegal nyeri kepala menurunnya daya pengecapan dan penciuman faringitis yakni radang dinding faring dengan penyebab utama berupa infeksi virus keluhan berupa demam yang tidak terlalu tinggi nyeri tenggorokan batuk mata merah hidung berair badan pegal pegal infeksi virus dengue yakni spektrum penyakit akibat infeksi virus dengue yang ditularkan melalui nyamuk aedes keluhan berupa demam dengan pola pelana kuda nyeri kepala badan pegal pegal dengan tanpa tanda perdarahan berupa bintik bintik merah di kulit mimisan gusi berdarah buang air besar dengan tinja berwarna hitam muntah darah kehitaman malaria yakni penyakit karena infeksi plasmodium yang ditularkan melalui nyamuk anopheles keluhan berupa demam menggigil banyak berkeringat nyeri kepala badan pegal pegal mual muntah diare untuk membantu mengatasi demam dan badan pegal pegal anda dapat menggunakan obat penurun panas dan pereda nyeri yang dijual bebas contoh parasetamol dengan dosis mengikuti petunjuk pemakaian yang tertera pada kemasan obat anda disarankan untuk segera memeriksakan diri ke dokter atau dokter spesialis penyakit dalam bila ada gejala tanda sebagai berikut gejala tidak menunjukkan perbaikan dalam hari pengobatan dengan obat penurun panas dan istirahat yang cukup perdarahan berupa gusi berdarah mimisan bintik bintik merah pada kulit bab berwarna hitam atau merah segar kencing berdarah badan semakin lemas dan jantung nadi berdenyut semakin cepat atau justru melemah hingga tidak teraba sebagai anjuran anda disarankan untuk melakukan langkah langkah berikut ini cuci tangan dengan sabun sebelum makan dan minum perbanyak minum air minimal gelas sehari konsumsi makanan bergizi seimbang secara teratur termasuk sayur dan buah yang kaya vitamin c minimalisasi kontak dengan orang lain dengan keluhan serupa pelihara higienitas lingkungan supaya tidak menjadi sarana perkembangbiakan nyamuk guna memperkaya wawasan anda dapat membaca artikel tentang demam demikian informasi dari kami mudah mudahan senantiasa sehat semoga bermanfaat,1,0,1,1,1,0
halo terima kasih atas pertanyaanya ke alodokter com gejala batuk batuk dan sesak yang dialami oleh anak anda bisa disebabkan oleh beberapa hal penyebab yang sering adalah asma selain asma penyakit paru paru basah dan tuberkulosis juga dapat menyebabkan gejala yang serupa pada anak kecil asma sering muncul dengan gejala batuk berbeda dengan pada orang dewasa dimana gejala lebih sering sesak nafas berikut ini adalah langkah langkah yang dapat dilakukan untuk membantu memperingan gejala asma pada anak pertama kali sebaiknya anda ke dokter untuk dilakukan pemeriksaan lanjutan dan memastikan bahwa anak anda menderita asma dokter mungkin akan menyarankan melakukan uji cukil kulit untuk melihat apakah ada zat zat tertentu yang menyebabkan alergi pada anak anda selain itu dokter mungkin akan merekomendasikan melakukan pemeriksaan spirometri untuk melihat kondisi paru paru anak anda setelah dipastikan asma dokter akan memberikan dua obat yang pertama adalah obat pengurang sesak batuk yang diberikan pada saat serangan dan yang kedua adalah obat jangka panjang yang diberikan untuk mengurangi frekuensi serangan dan mencegah kekambuhan asma selain diberikan obat obatan sebaiknya anda melakukan langkah langkah berikut identifikasi zat zat yang menjadi pemicu asma pemicu asma dapat berupa makanan tertentu tempat berdebu udara dingin kelelahan akibat olahraga bersihkan rumah secara teratur ganti saringan ac jangan pelihara hewan peliahraan di dalam rumah jangan panik apabila si buah hati mengalami serangan di rumah siapkan obat inhaler yang dapat diberikan setiap serangan apabila tidak membaik setelah diberikan obat hirup maka segera bawa ke doktersemoga membantu ya dr aldo,1,0,1,1,1,0
hai putizafirah terimakasih telah bertanya ke alodokter nyeri dan bengkak di ketiak yang disertai demam kemungkinan terjadi akibat beberapa kondisi berikut limfadenitis peradangan kelenjar getah bening misalnya karena tuberkulosis cytomegalovirus dicakar kucing sifilis hiv aids selulitis infeksi jaringan lunak di ketiak infeksi kulit ketiak misalnya folikulitis jerawat herpes zoster dislokasi sendi glenohumeral sendi bahu dan sebagainya kesibukan anda yang cukup padat dibarengi dengan pola tidur yang tidak teratur bisa menjadi pencetus nyeri kepala dan peningkatan asam lambung daya tahan tubuh yang menurun karenanya pun bisa membuat anda lebih mudah terserang infeksi infeksi ini pula yang bisa menjadi salah satu pemicu munculnya bengkak dan nyeri di ketiak untuk mengetahui apakah kondisi yang anda alami tergolong ringan atau berbahaya perlu dilakukan pemeriksaan fisik secara langsung oleh dokter di samping itu untuk mengetahui asal muasal bengkak dan nyeri di ketiak bisa juga dokter akan menganjurkan anda menjalani tes lanjutan seperti laboratorium rontgen usg atau biopsi jaringan karenanya jangan ragu untuk memeriksakan diri ke dokter ya semakin dini penyebab keluhan anda terdeteksi maka akan semakin dini pula penanganan bisa dilakukan saat ini coba anda jalani dulu tips berikut tidak menekan berlebihan memijat atau mengoleskan apapun ke ketiak yang nyeri minum obat paracetamol untuk mengurangi nyeri di ketiak nyeri kepala dan demam yang anda alami mandi yang rajin dan kenakan pakaian yang bersih tidak ketat makan dengan teratur sedikit namun sering jangan berlebihan mengkonsumsi makanan pedas bergas bersantan dan mengandung kafein kelola stres dengan baik tidur teratur hingga jam sehari rutin berolahraga semoga membantu ya dr nadia nurotul fuadah,1,0,1,1,1,0
