processed_text,1-FR,2-GI,3-PI,4-DM,5-EDTRB,6-RE
halo rizal radang tenggorokan umunya disebabkan karena infeksi infeksi tersebut dapat oleh virus ataupun bakteri jika karena bakteri umumnya memerlukan antibiotika jika karena virus maka tidak perlu antibiotika dan hanya memerlukan pengobatan suportif untuk mennjang kekebalan tubuh penanganan secara umum pastikan anda cukup istirahat jangan makan makanan berminyak gorengan pedas makan makanan bergizi wajib minum banyak air putih berkumurlah dengan air garam cukup sdk teh untuk cc air tiap jam sekali nyeri dan demam dapat dikurangi dengan parasetamol atau ibuprofen jika diperlukan dokter dapat meresepkan anda dengan antibiotika dan antiradang obat yang anda sampaikan sudah merupakan obat yang umum dipakai pada radang tenggorokan amoksisilin merupakan antibiotika hanya bermanfaat pada kasus yang disebabkan oleh infeksi bakteri penambahannya umumnya tidak berbahaya kecuali jika nada alergi dengan amoksisilin tetapi sebaiknya konsultasikan dulu dengan dokter anda karena penggunaan antibiotik sembarangan akan memicu terjadinya resistensi kekebalan kuman terhadap antibiotik sakit tenggorokan demikian yang dapat saya sampaikan semoga bermanfaat,1,0,1,1,1,0
halo hellas cacar air merupakan suatu penyakit yang disebabkan oleh virus varisela penyakit ini biasanya menyerang anak anak dibawah umur tahun dengan gejala sebagai berikut timbulnya ruam kemerahan pada tubuh demam pegal pegal sakit kepala kelelahan biasanya tidak diperlukan penanganan khusus pada kasus ini dikarenakan virus ini akan hilang dengan sendirinya biasanya dapat memakan waktu hari obat obatan yang biasa dipakai adalah obat penurun panas seperti paracetamol atau iburofen dokter juga dapat memberikan obat antivirus seperti acyclovir untuk mempercepat kesembuhan namun acyclovir bukan merupakan obat bebas sehingga diperlukan resep dari dokter untuk mendapatkannya berikut hal hal yang dapat dilakukan minum obat penurun panas istirahat yang cukup minum air putih yang cukup agar terhindar dari dehidrasi berolahraga secara teratur mengkonsumsi makanan yang sehat dan bergizi untuk menjaga daya tahan tubuh untuk mengetahui lebih lanjut mengenai cacar air silahkan baca artikel berikut cacar air semoga bermanfaat dr nugraha mauluddin,1,0,1,1,1,0
halo rory terimakasih atas pertanyaan anda perlu anda ketahui sebelumnya bahwa semua gangguan yang terjadi pada kulit harus dilakukan serangkaian pemeriksaan secara langsung untuk memastikan diagnosis nya kondisi yang anda alami dapat disebabkan oleh berbagai macam hal diantaranya sebagai berikut ini eksim kudis kulit kering xerosis reaksi alergi dan iritasi gigitan serangga atau parasit kondisi psikologis dll cobalah cara cara berikut ini untuk mencegah gatal pada kulit kembali yaitu jaga kebersihan tubuh dengan mandi minimal kali sehari hindari makanan pedas dan konsumsi kafein gunakan sprei dengan bahan yang tidak panas dan bersih kelola stress psikologis oleskan losion pada tubuh setelah mandi untuk menjaga kulit tetap lembap dll jika kondisi ini terus menghampiri dan semakin memburuk maka segeralah kunjungi dokter spesialis kulit agar dilakukan serangkaian pemeriksaan lebih lanjut sehingga penyebab pasti dari keluhan anda ditemukan dan penanganan yang optimal dapat diberikan klik artikel dibawah ini untuk lebih jelasnya gatal pada kulit demikian penjelasan yang dapat kami sampaikan semoga bermanfaat salam dr jati,1,0,1,1,1,0
alo afriyani terimakasih atas pertanyaannya kuku ibu jari kaki yang menghitam pasca menggunakan sepatu sempit bisa jadi menandakan adanya perdarahan di bawah kuku anda yang membeku sehingga berwarna lebih gelap bila kondisi ini ringan seringnya memang gejala akan membaik dengan sendirinya tanpa perlu penanganan khusus namun jika kaki anda justru bernanah artinya kuku anda terinfeksi selain karena jaringan yang mati akibat penggunaan sepatu sempit infeksi ini bisa juga masuk ke kulit bawah kuku akibat adanya kuku yang menjorok masuk ke kulit cantengan paronikia kebersihan diri yang kurang terjaga atau luka lain di kulit seperti pasca digigit serangga digaruk berlebihan atau kontak dengan benda tajam lainnya infeksi pada kuku dan jari kaki ini tidak hanya bisa menyebabkan kuku kaki menghitam dan bernanah namun juga akan terasa nyeri bengkak kemerahan bahkan menyebabkan penderitanya demam dan menggigil kondisi anda perlu diperiksakan langsung ke dokter atau dokter bedah biasanya di samping memberi anda obat dokter bisa juga membersihkan nanah dan jaringan mati di kuku dan jari anda bahkan melakukan tindakan pembedahan misalnya untuk mengangkat sebagian atau seluruh kuku yang bermasalah dengan begitu risiko infeksi di kuku untuk menyebar ke jaringan lain pun bisa diminimalisasi sebelum diperiksakan ke dokter kami tidak menyarankan anda memberi sembarang penanganan atas kuku dan ibu jari kaki anda lebih baik atasi dulu keluhan anda dengan rajin mencuci kaki dengan sabun antiseptik tidak lagi mengenakan sepatu sempit tidak memotong kuku terlalu pendek kompres kaki yang menghitam dengan air hangat jangan sembarangan menusuk atau memencet kuku dan ibu jari kaki yang bermasalah semoga membantu ya,1,0,1,1,1,0
halo telinga berdenging atau tinitus merupakan suatu sensasi pendengaran yang mendengar suara berdenging yang disebabkan oleh gangguan pada pembuluh darah sekitar telinga ataupun juga dapat disebabkan oleh penurunan fungsi saluran pendengaran vertigo adalah suatu kondisi dimana pasien yang mengalami vertigo merasakan pusing yang disertai dengan sensasi berputar kelainan ini disebabkan oleh karena adanya gangguan pada sistem keseimbangan tubuh yang dapat terjadi pada otak maupun organ keseimbangan pada telinga bagian dalam penyebab vertigo jika terdapat gejala vertigo disertai dengan telinga yang berdenging terdapat kemungkinan mengarah pada penyakit meniere terdapat trias pada penyakit meniere yaitu vertigo tinitus tuli sensorineural terutama nada rendah pada penyakit meniere saat terjadi serangan pertama pasien merasakan vertigo yang sangat berat disertai dengan muntah hebat hal ini dapat berulang dalam beberapa hari setelahnya dan berangsur membaik dengan sendirinya pada serangan berikutnya keluhan yang dirasakan lebih ringan daripada serangan pertama penanganan tinitus bertujuan untuk mengatasi penyebab tinitus dan mengurangi keparahan tinitus itu sendiri jika sudah diketahui penyebabnya maka lebih mudah untuk melakukan penanganan tinitus penanganan vertigo pada dasarnya dilakukan untuk mengurangi keluhan yang dirasakan untuk mengurangi sensasi berputar mual dan juga muntah yang dapat mengganggu aktivitas harian pada penyakit meniere dapat diberikan obat obatan vasodilator perifer untuk mengurangi tekanan ada organ keseimbangan didalam telinga obat benocetam tersebut juga dapat diberikan yang bertujuan untuk suplemen dan pelindung jaringan saraf untuk mengetahui penanganan yang tepat sesuai dengan kondisi anda ada baiknya anda teratur memeriksakan diri dan berkonsultasi dengan dokter ahli tht dokter akan melakukan pemeriksaan kemudian barulah menentukan penanganan yang tepat sesuai dengan kondisi anda jangan sungkan untuk konsultasi dengan dokter anda ya penanganan vertigo secara mandiri demikian informasi yang dapat saya sampaikan semoga bermanfaat dr agatha,1,0,1,1,1,0
ali lia manis terimakasih telah bertanya dengan alodokter dokter memerlukan informasi tambahan mengenai keluhan yang anda rasakan seperti berapa usia anda sudah berapa lama keluhan tersebut anda rasakan apakah terasa perih atau perasaan tidak nyaman di daerah uluhati apakah ada nyeri pada perut apakah menggunakan alat kontrasepsi apakah ada gangguan atau keterlambatan datang bulan haid beberapa hal yang dapat menjadi penyebab keluhan anda antara lain dispepsia gastritis infeksi kuman h pylori tukak lambung morning sickness hiperemesis gravidarum obstruksi atau hambatan pada saluran pencernaan efek samping obat obatan atau kontrasepsi keluhan mual biasanya menunjukan adanya gangguan pada saluran pencernaan seperti infeksi gangguan pada lambung ataupun karena perubahan hormon akibat kehamilan sebaiknya anda dapat berkonsultasi dengan dokter anda atau dokter spesialis penyakit dalam dokter memerlukan informasi lebih lengkap pemeriksaan fisik secara langsung ataupun pemeriksaan penunjang lainnya agar bisa membantu menjawab keluhan anda beberapa hal yang dapat anda lakukan untuk mengurangi keluhan anda mengkonsumsi makanan dengan porsi sedikit namun lebih sering menghindari makanan yang pedas asam berminyak atau mengandung kafein seperti kopi hindari makanan yang mengandung banyak gas seperti brokoli kubis kecambah susu ataupun kacang kacangan menghentikan kebiasaan merokok dan mengkonsumsi alkohol hindari stress yang berlebih anda juga dapat membaca artikel ini mengenai mual semoga informasi ini dapat bermanfaat untuk anda terima kasih,1,1,1,1,1,0
halo terima kasih atas pertanyaan yang disampaikan ke alodokter kami dapat memahami kekhwatiran yang anda rasakan apakah keluhan gatal pada selangkangan anda disertai munculnya ruam pada kulit misalnya kemerahan atau kulit menjadi terkelupas keluhan kulit terrasa gatal pada daerah di sekitar lipat paha dapat disebabkan oleh sejumlah kemungkinan yang tersering antara lain skabies disebabkan oleh infeksi parasit sarcoptes scabiei keluhan ruam kulit yang terutama muncul pada daerah sela jari tangan bokong selangkangan sekitar alat kelamin lipat ketiak gatal paling sering dirasakan pada malam hari mengenai sekelompok orang yang tinggal bersama contoh penghuni asrama atau sekeluarga yang tinggal bersama tinea cruris disebabkan oleh infeksi jamur golongan dermatofita pada daerah sekitar kelamin selangkangan bokong dan lipatan paha keluhan ruam kulit kemerahan dan kulit mengelupas berbatas tegas bagian tepi lebih aktif merah dibandingkan bagian tengah ruam disertai rasa gatal dermatitis kontak iritan radang kulit akibat kontak dengan bahan iritatif deterjen sabun bahan kimia dsb yang menempel pada kulit tidak berhubungan dengan proses pembentukan kekebalan tubuh gejala dapat langsung muncul pada pajanan pertama dengan bahan iritatif dermatitis kontak alergi radang kulit akibat kontak dengan bahan alergenik contoh lateks protein hewan laut serbuk sari tanaman yang menempel pada kulit berkaitan dengan proses pembentukan kekebalan tubuh terhadap bahan alergenik gejala biasanya timbul setelah paparan berulang dengan bahan alergenik infeksi menular seksual contoh herpes simpleks keluhan sensasi terbakar munculnya lenting yang mengelompok dan dapat pecah hingga menimbulkan luka dangkal faktor risiko timbulnya ruam kulit yang gatal pada daerah selangkangan meliputi keadaan lingkungan yang hangat dan lembab higienitas yang kurang baik misalnya jarang mengganti pakaian dalam penggunaan pakaian yang ketat serta hubungan seksual yang berisiko anda disarankan untuk memeriksakan diri ke dokter atau dokter spesialis kulit dan kelamin agar dapat dilakukan evaluasi dan penanganan yang diperlukan masalah kulit membutuhkan pemeriksaan secara langsung oleh dokter bila terdapat indikasi dokter mungkin akan merencanakan pemeriksaan penunjang seperti kerokan kulit dengan bantuan pemeriksaan mikroskop nantinya dokter mungkin akan meresepkan krim salep untuk dioleskan dan obat minum untuk mengurangi keluhan gatal sebagai anjuran anda disarankan untuk mandi dan cuci bersih pakaian secara teratur ganti pakaian dalam secara teratur terutama bila terasa sudah lembab hindari penggunaan pakaian yang terlalu ketat tidak menggunakan pakaian pakaian dalam dan handuk secara bersama hindari hubungan seksual yang berisiko untuk memperkaya wawasan anda dapat membaca artikel mengenai skabies demikian penjelasan dari kami mudah mudahan senantiasa sehat semoga bermanfaat,1,1,1,1,1,1
terima kasih alexander deo sinaga atas pertanyaannya badan yang semakin kurus sebenarnya dapat disebabkan karena stress banyak pikiran asupan makan yang kurang penyakit tertentu misalnya tbc hipertiorid dan lain lain jika memang anda yakin tidak mengalami penyakit tertentu dan tidak stress maka anda perlu menjaga pola hidup sehat menjaga pola hidup sehat dapat dilakukan dengan cara mengkonsumsi makanan bergizi serta berolahraga teratur makanan bergizi bukan berarti makan berlebihan karena tubuh yang kurus bukan berarti terbebas dari penyakit diabetes kolesterol dan lainnya makan bergizi berarti anda perlu mengkonsumsi karbohidrat protein lemak vitamin mineral dan serat dalam jumlah yang seimbang anda juga dapat menambah asupan kalori anda dari makanan seperti roti gandum yoghurt susu dan lainnya berolahraga teratur juga penting terutama pembesaran massa otot baik yang anda lakukan sendiri push up pull up dan lainnya ataupun di pusat kebugaran dengan bertambahnya massa otot anda maka berat badan pun akan naik makanan dan minuman yang dapat membuat tetap fit seperti yang telah saya sebutkan bahwa makanan yang bergizi hindari penggunaan energy drink berlebihan anda dapat mengkonsumsi multivitamin sebagai suplemen tambahan untuk membantu menjaga daya tahan tubuh anda juga dapat membaca artikel terkait menambah berat badan demikian jawaban dari saya semoga membantu dr andika surya,1,0,1,1,1,0
hai michelachandra nyeri dada yang disertai dengan sesak nafas umumnya disebabkan oleh gangguan pada sistem pernafasan atau jantung keluhan sesak yang mengganggu proses bernafas memang dapat menyebabkan tubuh terasa lelah walaupun jarang masalah pada pencernaan dapat pula menyebabkan keluhan nyeri dada dan sesak nafas nyeri dada dapat pula timbul akibat gangguan pada jaringan penyusun dinding dada seperti tulang tulang rawan otot atau jaringan ikat berikut ini berbagai kemungkinan penyebab timbulnya nyeri dada ketegangan otot cedera otot tulang sekitar dada costochondritis peradangan tulang rawan iga penyakit asam lambung pleuritis peradangan selaput paru pneumonia radang paru paru emboli paru penyumbatan pembuluh darah paru gangguan jantung angin duduk serangan jantung dan sebagainya mengingat kemungkinannya beragam maka untuk dapat memastikan penyebab nyeri dada yang anda alami tentunya diperlukan pemeriksaan lebih lanjut bila keluhan terus berulang maka sebaiknya anda menemui dokter agar dapat diperiksa secara langsung baik melalui pemeriksaan fisik maupun tes penunjang jika diperlukan seperti x ray ekg atau ct scan dengan demikian penyebabnya dapat ditelusuri sehingga penanganan yang tepat dapat diberikan bagi anda sesuai dengan kondisi dasarnya berikut ini anjuran bagi anda beristirahat cukup dan kurangi kegiatan yang berat batasi aktivitas yang memerlukan kekuatan otot dada menarik mendorong mengangkat beban berolahraga sesuai dengan kemampuan tubuh makan secara teratur jangan terlambat makan hindari konsumsi makanan yang terlalu pedas berlemak asam atau menimbulkan gas jangan langsung berbaring setelah makan hindari konsumsi kafein alkohol atau rokok meminimalisir stres informasi berikut ini dapat berguna penyebab nyeri dada sering sesak nafas demikian semoga bermanfaat dr muliani sukiman,1,0,1,1,1,0
alo sylvia terimakasih atas pertanyaannya clomiphene citrate adalah obat yang bisa merangsang ovulasi pematangan dan pelepasan sel telur dari ovarium ke rahim karena kemampuannya dalam memicu produksi hormon gonadotropin di kelenjar hipofisis obat ini kerap dokter berikan pada wanita wanita yang bermasalah dengan kesuburan akibat gangguan ovulasi sayangnya obat ini tidak termasuk golongan obat bebas tidak semua wanita juga tepat untuk mengkonsumsi obat ini atas pertimbangan di atas tidak etis bila kami menjelaskan secara mendetail tatacara yang benar mengkonsumsi obat ini bila anda mendapat obat ini langsung dari dokter tentu dokter sudah memberi tahu anda tatacara konsumsinya yang benar bukan bila ternyata obat ini anda peroleh secara mandiri kami sarankan anda tidak dulu mengkonsumsinya sebelum periksa ke dokter atau dokter kandungan semoga membantu ya,1,0,1,0,1,0
hai aknesmata terdiri dari kornea bagian hitam mata dan sklera bagian putih mata sklera mata terdapat selaput konjungtiva yang terdapat pembuluh darah serta pembuluh darah di sekitar kornea normalnya pembuluh pembuluh darah ini hanya terlihat sangat tipis atau bahkan nyaris tidak terlihat namun pada saat kondisi adanya peradangan maka pembuluh darah ini akan terisi lebih banyak darah sehingga bagian putih mata akan terlihat merah hiperemis beberapa penyebab mata merah antara lain iritasi mata misal terkena debu asap kekeringan dsb mata lelah misal setelah melihat komputer dalam jangka waktu lama alergi misal serbuk tanaman makanan tertentu dsb conjungtivitis yaitu peradangan selaput conjungtiva keratitis yaitu peradangan pada kornea skleritis yaitu peradangan pada sklera perdarahan dibawah selaput konjungtiva perdarahan subkonjungtiva glaukoma yaitu peningkatan tekanan bola mata dan sebagainya untuk mencari penyebabnya diperlukan pemeriksaan langsung oleh dokter yang dapat anda lakukan sementara antara lain tidak mengusap mata dengan tangan bila gatal karena dapat menyebabkan mata semakin merah dan berisiko infeksi baik pada mata yang merah ataupun mata sebelahnya hindari dahulu penggunaan lensa kontak dan make up pada sekitar mata gunakan kain lembut untuk membersihkan belek pada sekitar mata bila ada informasi terkait dapat anda baca pada artikel berikut mengantisipasi mata merah semoga membantu ya terima kasih dr yan william,1,0,1,1,1,0
hai tricia baby oil mengandung minyak mineral dan lanolin yang dicampurkan dengan bahan pewangi lanolin adalah sejenis lilin yang dihasilkan oleh kelenjar minyak domba dengan kandungannya ini baby oil bisa digunakan sebagai pelembab baik dalam mengobati ataupun mencegah kulit kering kasar bersisik gatal iritasi ringan dan kulit terbakar akibat terapi radiasi hingga saat ini belum terbukti penggunaan baby oil menyebabkan kulit menghitam baby oil tidak hanya bermanfaat bagi bayi dan anak anak pada orang dewasa pun minyak ini dapat digunakan sebagai mengatasi kulit kering sebaiknya baby oil dioleskan setelah mandi ketika kulit masih basah dan lembab mencegah eksim karena sebagian besar eksim diawali oleh kulit kering membantu mempertahankan kelembaban puting ibu menyusui dan meredakan keluhan terkait kulit puting yang retak sebagai bahan kosmetik demikian semoga bermanfaatdr lili,1,0,1,0,1,0
hai kiki patmawati terima kasih atas pertanyaannya di alodokter jenis sakit kepala ada bermacam macam antara lain migrain yaitu nyeri kepala berdenyut dan biasanya hanya satu sisi kepala cluster yaitu nyeri kepala berulang yang biasanya ditandai dengan mata berair tension yaitu nyeri kepala yang terasa seperti ada tali yang mengikat kencang atau tertimpa beban berat leher kaku bisa disebabkan oleh gangguan pada jaringan sekitar leher yaitu otot dan ligamen leher tulang dan sendi selain itu leher kaku juga biasanya merupakan keluhan yang sering dikeluhkan oleh penderita hipertensi leher kaku biasanya dapat hilang dengan sendirinya dalam waktu hari hingga minggu namun leher kaku dapat merupakan gejala yang serus bila kaku leher menetap sangat lama dan disertai dengan gejala lain seperti demam tinggi berat badan turun drastis ada gangguan fungsi saraf sulit bergerak buang air terus menerus kejang pembengkakan dan tanda peradangan lainnya bila mengalami ini sebaiknya segera ke dokter tenggorokan berdahak merupakan salah satu tanda dari adanya peradangan pada bagian tenggorokan bisa jadi dari naiknya asam lambung yang kemudian mengiritasi tenggorokan atau adanya infeksi mikroorganisme bakteri atau virus di tenggorokan untuk mengetahui diagnosis dan penyebab pasti sebaiknya konsultasikan ke dokter atau dokter spesialis saraf sekian semoga membantu,1,0,1,1,1,0
